Vascular Neurocognitive Disorder	[0.0, 0.125, 0, 0.0625, 0.0, 0.07692307692307693, 0.14285714285714285, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0.26666666666666666, 0.0, 0, 0.41666666666666663, 0, 0, 0.11764705882352941, 0.0, 0, 0.3798076923076923, 0, 0.11764705882352941, 0, 0.16666666666666666, 1, 0, 1, 0.33333, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0.66666, 0, 0, 0, 1, 0, 0, 0, 0.33333, 1, 0.66666, 1, 0.33333, 0, 0.66666, 1, 1, 0, 0, 0.66666, 0.66666, 1, 0, 1, 0.33333, 0, 1.66666, 0, 1, 0, 1, 0.66666, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0.33333, 0, 0, 0, 0.66666, 0, 0, 0, 0, 1, 0.66666, 0.66666, 0, 0, 0, 0.33333, 0, 0, 0, 0, 0, 0, 0.33333, 0, 0.33333, 0, 1, 0, 0, 0.66666]	0.3793346275599095
Exhibitionistic Disorder	[0.0, 0.125, 0.0, 0.13333333333333333, 0.0, 0.0, 0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0.14285714285714285, 0.0, 0.3571428571428571, 0, 0.14285714285714285, 0.13333333333333333, 0.0625, 0.0, 0, 0.49999999999999994, 0.0, 0, 0, 0, 0, 0, 0.33333, 0.66666, 0, 0, 0.33333, 0, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.66666, 0.33333, 1, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0.33333, 0, 0.33333, 1, 0.66666, 1, 0.33333, 0, 0, 0, 0.33333, 0.66666, 0, 0.66666, 0, 0.66666, 0.33333, 0, 2, 0, 0.33333, 0, 0.66666, 1, 0, 0.33333, 0.33333, 0.66666, 0, 0.33333, 0, 0, 1, 0, 0.66666, 0, 0, 0.66666, 0, 0, 0.66666, 0.66666, 0, 0.66666, 0, 0, 0.66666, 0, 0, 0, 0.66666, 0, 0.66666, 0.33333, 0, 0, 0, 0, 0.66666, 0.33333, 0, 0.66666, 0, 1, 0, 0, 1]	0.3938519521297672
Depersonalization/Derealization Disorder	[0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.14285714285714285, 0.0, 0, 0.41666666666666663, 0.14285714285714285, 0, 0.0, 0, 0.0, 0.49999999999999994, 0.0, 0.11764705882352941, 0.13333333333333333, 0, 1, 0, 0.66666, 0.66666, 0, 0, 0, 0.66666, 0, 1, 0.33333, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.66666, 0.66666, 0.33333, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0, 0, 1, 0.66666, 1, 1, 1, 0, 0, 0, 0.33333, 0, 0.66666, 0, 0, 1, 0, 0, 0.99999, 0, 0, 0, 0, 0.33333, 0, 0.33333, 0, 0.66666, 0, 0.33333, 0, 0, 0.66666, 0, 0, 0, 0, 1, 0, 0, 0.66666, 0, 0, 0, 0, 0, 0.33333, 0.33333, 0.33333, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0.66666, 0, 1, 1, 0, 0.66666, 0, 0, 0.33333]	0.34807482098972176
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0.0625, 0, 0, 0.0, 0.0, 0.14285714285714285, 0, 0, 0.0, 0, 0.06066176470588235, 0, 0.0, 0.0, 0.26666666666666666, 0, 0, 0.5, 0.3571428571428571, 0, 0.0, 0.0, 0, 0.3798076923076923, 0, 0, 0, 0.16666666666666666, 0, 0, 0.33333, 0.33333, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.33333, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0.66666, 1, 0, 0, 1, 1, 0, 1, 0.66666, 1, 0.66666, 0.66666, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0.66666, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0.66666, 0, 0.66666, 0, 0, 1, 0, 0, 1, 0.66666, 0, 0, 0, 0, 0.33333, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.66666, 0, 0, 0]	0.40176520000570776
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0, 0.0, 0, 0.0, 0, 0.14285714285714285, 0.0, 0.0, 0.07142857142857142, 0.0, 0, 0.0, 0.0, 0, 0.26666666666666666, 0.0, 0, 0.2899159663865546, 0.3571428571428571, 0.13333333333333333, 0.0625, 0, 0.0, 0.49999999999999994, 0.0, 0.11764705882352941, 0, 0.16666666666666666, 1, 0, 0, 0.66666, 0, 0, 1, 0.33333, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0.33333, 1, 1, 0.66666, 1, 0, 0, 1, 1, 0, 1, 0.66666, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0.66666, 0, 0, 0, 0.66666, 0, 1, 0.33333, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0.66666]	0.35953049576713847
Sedative Use Disorder	[0, 0.0, 0, 0.0625, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0, 0, 0.41666666666666663, 0.14285714285714285, 0.21428571428571427, 0.0, 0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0, 0, 1, 0, 0.33333, 0.33333, 0, 0, 1, 0.66666, 1, 0, 0.33333, 0, 0.33333, 0, 0, 0, 0, 1, 0, 0, 0, 0.33333, 0.33333, 0.66666, 0, 0, 0.33333, 1, 0, 0, 0, 1, 0.33333, 1, 0.33333, 0, 0, 1, 1, 1, 0, 0.33333, 0, 0.66666, 0, 0.66666, 1, 1, 0, 0.99999, 0.66666, 1, 0, 0, 0, 0, 0.33333, 1, 0.33333, 0, 0.33333, 0, 0, 0.33333, 0, 0, 0, 0, 0, 0, 0, 0.33333, 0, 0, 0, 0, 0, 0.33333, 0.33333, 0.33333, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.33333, 1, 0, 0, 0, 0.33333, 0, 0, 0]	0.3576118650868017
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0.125, 0.0, 0, 0.0, 0.07692307692307693, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.06066176470588235, 0, 0, 0.0, 0.14285714285714285, 0, 0.3571428571428571, 0.5, 0.25, 0, 0.0625, 0.0, 0, 0.49999999999999994, 0.0, 0.11764705882352941, 0.13333333333333333, 0, 1, 0, 1, 0.66666, 0, 0, 1, 0, 1, 1, 0.66666, 0.66666, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0.66666, 1, 1, 1, 0.66666, 0.66666, 1, 0, 1, 0.66666, 1, 0, 1, 0, 0, 0.66666, 1, 0, 0, 0.66666, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0.66666, 0, 0, 0.66666, 1, 1, 0, 0, 1, 1, 0.66666, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]	0.4036989123759816
Non–Rapid Eye Movement Sleep Arousal Disorders	[0, 0.0625, 0.0, 0.0, 0.0, 0.07692307692307693, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0.3571428571428571, 0.21428571428571427, 0.0625, 0.0, 0, 0.3798076923076923, 0, 0, 0, 0, 0, 0, 1, 0.33333, 0, 0, 0.33333, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0.33333, 1, 0.33333, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0.33333, 0.66666, 1, 0, 0.33333, 1, 1, 0, 1, 0.66666, 0, 0, 0.66666, 1, 1, 0, 0.99999, 0.66666, 0.33333, 0, 0, 1, 0, 1, 0.33333, 0.33333, 0, 1, 0, 0, 0.66666, 0, 0, 0, 0, 1, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0, 0.66666, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0.33333, 1, 0, 1, 0, 0.66666, 0, 0, 1]	0.366919269862643
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.0, 0.07142857142857142, 0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0.0, 0.4666666666666666, 0.41666666666666663, 0.14285714285714285, 0.07142857142857142, 0.0, 0.0, 0.0, 0.3798076923076923, 0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 0.33333, 0.33333, 0, 0, 0, 0.33333, 1, 1, 0.33333, 1, 0.66666, 0, 0, 1, 0, 1, 0, 0, 0, 0.66666, 0.33333, 1, 0, 0, 0.33333, 1, 0, 0, 0, 1, 0.66666, 0.33333, 0.33333, 1, 0, 0.33333, 1, 1, 0, 0.33333, 0.66666, 0.66666, 0.33333, 0.66666, 0, 1, 0, 1.3333300000000001, 0.66666, 0, 0, 0.33333, 1, 0, 0.33333, 0, 0.66666, 0, 0.33333, 0, 0, 0.33333, 0, 0.33333, 0, 0, 1, 0, 0, 0.66666, 0.66666, 0, 1, 0, 0, 0.33333, 0.66666, 0.66666, 0, 0.33333, 1, 1, 1, 0, 1, 0, 0, 0.66666, 1, 1, 1, 0, 0.33333, 0, 0, 1]	0.4528772684012427
Exhibitionistic Disorder	[0.0, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.26666666666666666, 0.2899159663865546, 0, 0.07142857142857142, 0.11764705882352941, 0.0, 0.0, 0.49999999999999994, 0.0, 0, 0, 0.16666666666666666, 0, 0, 0.66666, 0.66666, 0, 0, 0, 0.33333, 0.33333, 0, 0, 0.33333, 0.33333, 0, 0, 0, 0, 0.33333, 0, 0, 0, 1, 0.66666, 0.66666, 0, 0, 0, 0.66666, 0, 0, 0, 0.66666, 0.33333, 0, 1, 0.33333, 1, 0, 0.33333, 0.33333, 0, 0, 0.33333, 0.33333, 1, 0.33333, 0.66666, 0.66666, 0, 1.66666, 0.33333, 0, 0, 1, 0.66666, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0.33333, 0, 0, 1, 0.33333, 0, 0.33333, 0, 0, 1, 0.66666, 0.66666, 0, 0.33333, 0, 0.33333, 0.66666, 0, 0, 0, 0, 1, 0.66666, 0, 0.33333, 0, 1, 0, 0, 0.66666]	0.4232838830228119
