Depersonalization/Derealization Disorder	[0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.07692307692307693, 0.14285714285714285, 0.0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0, 0.41666666666666663, 0.14285714285714285, 0.13333333333333333, 0, 0.0, 0.0, 0.49999999999999994, 0.0, 0.11764705882352941, 0.13333333333333333, 0.16666666666666666, 1, 0, 1, 0.66666, 0, 0, 1, 0.66666, 0.66666, 1, 0.33333, 0, 1, 0, 0, 1, 0, 0.66666, 0, 0, 0, 0.33333, 1, 1, 0, 0, 0.33333, 0.33333, 0, 0, 0, 0, 1, 0.66666, 0.33333, 0.66666, 1, 0.66666, 0.66666, 0.66666, 0, 0.33333, 1, 0.66666, 0.33333, 0, 0, 0, 0, 1.3333300000000001, 0, 1, 0, 0.33333, 0.33333, 0, 0.33333, 1, 0.33333, 0, 0.33333, 0, 0, 0.33333, 0, 0.33333, 0, 0, 0.66666, 0, 0, 0.33333, 1, 0, 0, 0, 0, 0, 0.66666, 0.66666, 0, 0.66666, 1, 0.66666, 1, 0, 1, 0, 0, 0.33333, 0, 1, 0.66666, 0, 0.33333, 0, 0, 0.33333]	0.36556752996433217
Sleep-Wake Disorder	[0.0, 0.0625, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0, 0.26666666666666666, 0.0, 0.4666666666666666, 0.5, 0.3571428571428571, 0.13333333333333333, 0, 0, 0.0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 0.66666, 0.66666, 0, 0, 0.66666, 0.33333, 0, 1, 1, 1, 0.33333, 0, 0, 1, 0, 0, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0, 1, 1, 0, 0, 0, 0.66666, 0.33333, 1, 0.66666, 0.33333, 1, 1, 0, 0, 0, 1, 0, 1, 0.66666, 1, 1, 0.66666, 0, 0.66666, 1, 0.66666, 0, 0.66666, 0.33333, 0, 1, 0.66666, 0.66666, 0, 1, 0, 0, 0.66666, 0, 0.66666, 0, 0, 0.33333, 0, 0, 0.66666, 0, 0, 1, 0, 0, 0, 0.33333, 0.33333, 0, 0.66666, 1, 0.33333, 0, 0, 1, 0, 0, 0.66666, 0.66666, 1, 0.33333, 0, 0.66666, 0, 0, 0.33333]	0.40664614675590255
Depersonalization/Derealization Disorder	[0, 0.125, 0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.26666666666666666, 0.5, 0, 0, 0.0625, 0.0, 0.0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 0.66666, 0.66666, 0, 0, 1, 0.33333, 0.66666, 1, 0, 0.33333, 0.66666, 0, 0, 1, 0, 0.66666, 0, 0, 0, 1, 0.66666, 0.33333, 0, 0, 0, 0.33333, 0, 0, 0, 0.33333, 0.66666, 0.66666, 1, 0.33333, 1, 0.66666, 0.66666, 0.66666, 0, 0, 0.66666, 1, 0, 0, 0.33333, 0.33333, 0, 1.3333300000000001, 0, 1, 0, 0, 0.33333, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.33333, 0, 0, 1, 0.66666, 0, 0.33333, 0, 0, 0.66666, 0.66666, 0.66666, 0, 0, 1, 0.33333, 0, 0, 1, 0, 0, 1, 0.33333, 1, 0.33333, 0, 1, 0, 0, 0.33333]	0.38161076301253827
Sleep-Wake Disorder	[0.0, 0.0, 0.0, 0.0625, 0.0, 0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0, 0.26666666666666666, 0.2899159663865546, 0, 0.21428571428571427, 0.0, 0.0, 0.0, 0.49999999999999994, 0.0, 0, 0, 0, 0, 0, 0, 0.66666, 0, 0, 0.66666, 1, 0.33333, 0, 0, 0.33333, 0.33333, 0, 0, 0, 0, 0.33333, 0, 0, 0, 0.33333, 0, 0.66666, 0, 0, 0, 0.66666, 0, 0, 0, 1, 0.33333, 0.33333, 0.33333, 0.66666, 1, 0.33333, 0.33333, 0.33333, 0, 0, 0.66666, 0.33333, 0.66666, 1, 0.33333, 1, 0, 0.99999, 1, 0.66666, 0, 0.66666, 0, 0, 0, 0.66666, 0.33333, 0, 0, 0, 0, 0.33333, 0, 0.66666, 0, 0, 0.66666, 0, 0, 0.33333, 0.66666, 0, 0.33333, 0, 0, 0.33333, 0.33333, 0.33333, 0, 1, 0, 0.66666, 1, 0, 0, 0, 0, 0.33333, 1, 0, 0.66666, 0, 0.33333, 0, 0, 0]	0.39111739661468325
Depersonalization/Derealization Disorder	[0, 0.125, 0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.4666666666666666, 0, 0.14285714285714285, 0.13333333333333333, 0.0625, 0.0, 0, 0.49999999999999994, 0.0, 0.11764705882352941, 0.13333333333333333, 0, 1, 0, 0, 0.66666, 0, 0, 0.66666, 0, 0.33333, 1, 0.33333, 1, 0.33333, 0, 0, 1, 0, 0.33333, 0, 0, 0, 0.33333, 0, 0.33333, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0.33333, 0.33333, 0.66666, 1, 0.33333, 1, 0.66666, 0.33333, 0.33333, 0, 0.33333, 1, 0, 0, 0.66666, 0.33333, 0.33333, 0, 1.3333300000000001, 0.66666, 0.66666, 0, 0, 1, 0, 0.33333, 0.66666, 0.33333, 0, 0.33333, 0, 0, 1, 0, 0, 0, 0, 0.33333, 0, 0, 0.33333, 1, 0, 1, 0, 0, 0.66666, 0.66666, 0.66666, 0, 0.66666, 1, 0.33333, 0, 0, 1, 0, 0, 0.33333, 0.33333, 1, 0.33333, 0, 1, 0, 0, 1]	0.38955534575137435
Depersonalization/Derealization Disorder	[0.0, 0.0, 0, 0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0, 0.4666666666666666, 0.5, 0.3571428571428571, 0.21428571428571427, 0.0625, 0.0, 0.0, 0.49999999999999994, 0.0, 0.11764705882352941, 0, 0, 1, 0, 0.66666, 0.66666, 0, 0, 1, 1, 0.33333, 0, 1, 1, 0.66666, 0, 0, 0, 0, 0.33333, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0, 1, 0.66666, 0, 0, 0, 0.33333, 0.66666, 0.66666, 0.33333, 0.66666, 1, 0.66666, 0.33333, 0.33333, 0, 1, 0.33333, 1, 0.33333, 0.66666, 0.33333, 0.33333, 0, 0.33333, 0.66666, 1, 0, 0.33333, 0, 0, 1, 1, 0.66666, 0, 1, 0, 0, 0.33333, 0, 0.33333, 0, 0, 0.66666, 0, 0, 0.66666, 0.33333, 0, 1, 0, 0, 0.66666, 0.66666, 0.66666, 0, 1, 0, 0.66666, 0, 0, 0, 0, 0, 0.66666, 0.33333, 0, 0.66666, 0, 0.33333, 0, 0, 0]	0.384500855404228
Depersonalization/Derealization Disorder	[0.0, 0.125, 0, 0.0625, 0, 0.0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0.0, 0.26666666666666666, 0.5, 0.25, 0, 0, 0.0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0, 0, 1, 0, 0.66666, 0.33333, 0, 0, 1, 0.66666, 1, 0, 0.66666, 0.33333, 0.33333, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.66666, 0.66666, 0, 0, 0.66666, 1, 0, 0, 0, 1, 0.33333, 1, 1, 0, 0, 1, 1, 1, 0, 0.66666, 1, 1, 1, 1, 0.66666, 1, 0, 1.66666, 1, 1, 0, 1, 0.66666, 0, 0.66666, 1, 1, 0, 0.66666, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0.33333, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0.66666]	0.41334809674064404
Depersonalization/Derealization Disorder	[0.0, 0.0625, 0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.3571428571428571, 0.2899159663865546, 0.14285714285714285, 0, 0, 0.0, 0.0, 0.49999999999999994, 0.0, 0.11764705882352941, 0, 0, 1, 0, 0.33333, 0.66666, 0, 0, 0.33333, 1, 0.33333, 0, 0.33333, 0.66666, 0.33333, 0, 0, 0, 0, 0.33333, 0, 0, 0, 0.33333, 0.33333, 0.66666, 0, 0, 0.33333, 0, 0, 0, 0, 0, 0.33333, 1, 0.66666, 1, 1, 1, 0.33333, 0.33333, 0, 0.33333, 1, 0.33333, 0.66666, 0.66666, 0, 0, 0, 1.33332, 0.66666, 0.33333, 0, 0.66666, 0.66666, 0, 0.33333, 0.33333, 0.33333, 0, 0.33333, 0, 0, 0.66666, 0, 0.66666, 0, 0, 1, 0, 0, 0.33333, 1, 0, 0.66666, 0, 0, 0, 0.33333, 0.33333, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.33333, 0, 0, 1, 0, 0.66666, 0, 0, 0.66666]	0.39484023555539
Depersonalization/Derealization Disorder	[0, 0.0, 0.0, 0.0625, 0, 0, 0.14285714285714285, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.26666666666666666, 0.5, 0.25, 0, 0.0625, 0.0, 0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0, 0, 0, 0, 0.66666, 0, 0, 0.66666, 0, 1, 1, 0.66666, 0.33333, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0.66666, 0, 0, 0.66666, 0, 0, 0, 0, 0, 1, 0.33333, 0.33333, 0, 1, 0.33333, 1, 1, 0, 0.66666, 1, 1, 0, 0.66666, 0.66666, 0, 0, 0.99999, 0.66666, 0.66666, 0, 0, 0, 0, 0.66666, 0.66666, 1, 0, 0.66666, 0, 0, 0.33333, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.33333, 0, 0, 0.66666, 0.66666, 0.66666, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0.33333, 0, 0, 0]	0.3735290369017994
Parasomnias	[0.0, 0, 0.0, 0.0625, 0.0, 0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.4666666666666666, 0, 0.3571428571428571, 0, 0.0625, 0, 0, 0.3798076923076923, 0, 0.11764705882352941, 0.13333333333333333, 0, 1, 0, 0, 0.33333, 0, 0, 1, 0, 0.33333, 1, 1, 1, 0.33333, 0, 0, 1, 0, 0.33333, 0, 0, 0, 1, 0, 0.66666, 0, 0, 1, 0.66666, 0, 0, 0, 0.33333, 0.33333, 0.33333, 0, 1, 0, 0.33333, 0.33333, 0.33333, 0, 1, 0, 0, 0.66666, 1, 0.66666, 0.33333, 0, 0.66666, 1, 1, 0, 0.66666, 0.66666, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0.66666, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0.66666, 0.66666, 0.66666, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0.33333, 1, 1, 0, 0, 0, 0, 0.66666]	0.3906147078971684
