Sleep-Wake Disorder	[0.0, 0.0, 0.0, 0.0625, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.26666666666666666, 0.0, 0.4666666666666666, 0.41666666666666663, 0, 0.21428571428571427, 0.11764705882352941, 0.0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0.13333333333333333, 0.16666666666666666, 1, 0, 0, 0.33333, 0, 0, 0.66666, 0.33333, 0.33333, 1, 0, 1, 0.33333, 0, 0, 1, 0, 0.33333, 0, 0, 0, 0, 0, 0.66666, 0, 0, 0, 1, 0, 0, 0, 0.33333, 0.33333, 0.66666, 0.33333, 0.33333, 0, 0.66666, 0.33333, 0.33333, 0, 0, 1, 0.66666, 0.33333, 0.33333, 1, 0.33333, 0, 0.99999, 0.33333, 0.66666, 0, 0.33333, 0.33333, 0, 0, 0.66666, 0, 0, 0, 0, 0, 0.33333, 0, 0.33333, 0, 0, 0.33333, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0.33333, 1, 0, 1, 0, 0, 0, 0.33333, 1, 0.33333, 0, 0.33333, 0, 0, 0.33333]	0.38095055543342143
Depersonalization/Derealization Disorder	[0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.07692307692307693, 0, 0.0, 0.0, 0.07142857142857142, 0, 0.06066176470588235, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.26666666666666666, 0, 0.14285714285714285, 0.21428571428571427, 0, 0.0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0.13333333333333333, 0.16666666666666666, 1, 0, 1, 0.33333, 0, 0, 1, 1, 0.66666, 1, 0.33333, 0.33333, 0, 0, 0, 1, 0, 0.66666, 0, 0, 0, 1, 1, 1, 0, 0, 0.33333, 0.66666, 0, 0, 0, 0.33333, 0, 1, 0.33333, 0.33333, 0, 1, 0.66666, 0.66666, 0, 0.33333, 1, 0, 1, 1, 0, 0.33333, 0, 1.3333300000000001, 1, 1, 0, 1, 1, 0, 0.33333, 1, 1, 0, 0.33333, 0, 0, 0.33333, 0, 1, 0, 0, 0.33333, 0, 0, 1, 1, 0, 0.33333, 0, 0, 0, 1, 1, 0, 1, 1, 0.33333, 0.66666, 0, 1, 0, 0, 1, 0.33333, 1, 0.33333, 0, 0.33333, 0, 0, 1]	0.4277683944625113
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0, 0.0, 0.0, 0.0, 0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.06066176470588235, 0.0, 0.0, 0.0, 0.0625, 0, 0.26666666666666666, 0.41666666666666663, 0.3571428571428571, 0.13333333333333333, 0, 0.0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0, 0.16666666666666666, 1, 0, 0, 0.33333, 0, 0, 1, 0.66666, 1, 0, 1, 0.33333, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0.33333, 0, 0.33333, 0, 0, 1, 0.33333, 0, 0, 0, 0.33333, 1, 0.66666, 0, 0.66666, 0, 0.66666, 1, 1, 0, 1, 0.66666, 0.66666, 0.66666, 0.66666, 0.66666, 0.33333, 0, 0.33333, 0.66666, 1, 0, 0.66666, 0, 0, 1, 1, 0.33333, 0, 1, 0, 0, 0, 0, 0.66666, 0, 0, 0.66666, 0, 0, 0.33333, 0.66666, 0, 0.33333, 0, 0, 0, 1, 1, 0, 0.66666, 0, 0.66666, 1, 0, 0, 0, 0, 0.33333, 0.33333, 0, 0.66666, 0, 0, 0, 0, 0]	0.3777903492930214
Sexual Dysfunctions	[0, 0.125, 0.0, 0.13333333333333333, 0, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0.0625, 0.0, 0.4666666666666666, 0.5, 0.14285714285714285, 0.21428571428571427, 0.0, 0.0, 0.0, 0.3798076923076923, 0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 1, 0.33333, 0, 0, 0.33333, 0.66666, 0.66666, 1, 0.33333, 1, 0.33333, 0, 0, 1, 0, 0.66666, 0, 0, 0, 0.33333, 1, 1, 0, 0, 0.33333, 0.33333, 0, 0, 0, 1, 0.33333, 0, 1, 0, 0, 0, 0.66666, 0.66666, 0, 0.33333, 0.33333, 1, 0, 0.33333, 0, 1, 0, 2, 0.33333, 0.33333, 0, 0, 1, 0, 0.33333, 0.33333, 0.33333, 0, 0.33333, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.33333, 0.33333, 0, 1, 0, 0, 0.33333, 0.33333, 0.33333, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0.33333, 1, 1, 0, 0, 1, 0, 0, 1]	0.37979191090752035
Non–Rapid Eye Movement Sleep Arousal Disorders	[0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.3571428571428571, 0, 0, 0, 0, 0, 0.0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 0, 0.66666, 0, 0, 1, 0.66666, 1, 1, 0, 0.66666, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.33333, 0, 0.33333, 0, 0, 0, 0.66666, 0, 0, 0, 0.66666, 0, 1, 0.33333, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0.33333, 0, 0.66666, 0, 0.66666, 0.33333, 1, 0, 0, 1, 0, 0, 1, 0.33333, 0, 0, 0, 0, 0.33333, 0, 0, 0, 0, 1, 0, 0, 0.33333, 0, 0, 0.66666, 0, 0, 0, 0.33333, 0.33333, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0.33333, 0.66666, 1, 1, 0, 0.33333, 0, 0, 1]	0.3877381284647918
Sleep-Wake Disorder	[0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0625, 0, 0.26666666666666666, 0, 0.3571428571428571, 0, 0, 0.0, 0.0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0.16666666666666666, 0, 0, 0.66666, 0.66666, 0, 0, 1, 0.66666, 0.66666, 1, 1, 0.33333, 0.66666, 0, 0, 1, 0, 0.66666, 0, 0, 0, 0.66666, 0.66666, 0, 0, 0, 1, 0.33333, 0, 0, 0, 1, 0.66666, 0, 0.33333, 0.33333, 1, 0, 0.66666, 0.66666, 0, 1, 1, 0, 0.66666, 0.33333, 1, 1, 0, 0.33333, 0.33333, 1, 0, 0.66666, 0, 0, 1, 1, 0.66666, 0, 1, 0, 0, 0.33333, 0, 0.66666, 0, 0, 0.33333, 0, 0, 0.66666, 1, 0, 0.33333, 0, 0, 0, 0, 0, 0, 0, 1, 0.33333, 1, 0, 1, 0, 0, 0.66666, 1, 1, 0.33333, 0, 0.33333, 0, 0, 0]	0.35751007881374675
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0.125, 0.0, 0.0, 0.0, 0.07692307692307693, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.4666666666666666, 0.2899159663865546, 0.3571428571428571, 0.21428571428571427, 0.0625, 0.0, 0, 0.49999999999999994, 0.0, 0.11764705882352941, 0, 0.16666666666666666, 1, 0, 1, 0.66666, 0, 0, 0.33333, 0, 0.66666, 0, 1, 1, 0, 0, 0, 0, 0, 0.66666, 0, 0, 0, 1, 1, 0.33333, 0, 0, 1, 0.33333, 0, 0, 0, 0.33333, 0, 0.33333, 1, 1, 1, 0.33333, 0.66666, 0.66666, 0, 1, 0.33333, 0.33333, 1, 0.33333, 1, 0.33333, 0, 1.3333300000000001, 0.33333, 0.33333, 0, 1, 1, 0, 1, 0.33333, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0.33333, 0, 1, 0, 0, 0.66666, 0, 0, 0, 1, 0, 1, 0.66666, 0, 0, 0, 0, 1, 0.33333, 0, 1, 0, 1, 0, 0, 1]	0.41873064413877786
Non–Rapid Eye Movement Sleep Arousal Disorders	[0.0, 0, 0, 0.0625, 0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0, 0.26666666666666666, 0.5, 0.3571428571428571, 0.21428571428571427, 0.11764705882352941, 0.0, 0, 0.49999999999999994, 0.0, 0, 0, 0, 0, 0, 0, 0.66666, 0, 0, 0.33333, 0, 0.33333, 0, 1, 0.33333, 0, 0, 0, 0, 0, 0.33333, 0, 0, 0, 1, 0, 0.66666, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0.33333, 0, 0.33333, 1, 0.33333, 0.33333, 0.33333, 0, 1, 0.66666, 1, 1, 0.66666, 0.66666, 1, 0, 0.66666, 0.66666, 0.33333, 0, 1, 0, 0, 1, 0.33333, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.33333, 0, 0, 1, 0.66666, 0, 0.33333, 0, 0, 1, 0.66666, 0.66666, 0, 1, 0, 0.33333, 0, 0, 0, 0, 0, 1, 1, 0, 0.33333, 0, 0, 0, 0, 0]	0.3723973772913194
Depersonalization/Derealization Disorder	[0.0, 0.0625, 0.0, 0.0625, 0.0, 0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.4666666666666666, 0, 0.25, 0.13333333333333333, 0, 0, 0.0, 0.49999999999999994, 0.0, 0, 0.13333333333333333, 0, 0, 0, 0, 0.66666, 0, 0, 0.66666, 0.66666, 0.33333, 1, 0.66666, 1, 0.66666, 0, 0, 1, 0, 0.33333, 0, 0, 0, 0.66666, 0, 0.66666, 0, 0, 0.66666, 0.33333, 0, 0, 0, 0.33333, 0.66666, 1, 0.66666, 0.33333, 1, 1, 0.33333, 0.33333, 0, 0.66666, 0, 0, 0.66666, 0.66666, 0.33333, 0.33333, 0, 1.33332, 0.66666, 0.66666, 0, 0.66666, 0.33333, 0, 0.66666, 0.66666, 0.66666, 0, 0.66666, 0, 0, 0.66666, 0, 0.66666, 0, 0, 0.33333, 0, 0, 0.66666, 0, 0, 1, 0, 0, 0, 0.66666, 0.66666, 0, 0.66666, 1, 0.33333, 0.66666, 0, 1, 0, 0, 0.66666, 0.33333, 1, 0.33333, 0, 0.66666, 0, 0, 0.33333]	0.421361759397721
Sleep-Wake Disorder	[0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0, 0.0, 0, 0.0, 0.26666666666666666, 0.0, 0.3571428571428571, 0.5, 0, 0.21428571428571427, 0.11764705882352941, 0.0, 0.0, 0.3798076923076923, 0, 0.11764705882352941, 0.13333333333333333, 0, 1, 0, 0.66666, 0.33333, 0, 0, 1, 0.33333, 0.66666, 1, 0, 0.66666, 0.33333, 0, 0, 1, 0, 0.66666, 0, 0, 0, 0, 0.66666, 0.33333, 0, 0, 0, 1, 0, 0, 0, 0.66666, 0.33333, 1, 0, 1, 0, 1, 0.66666, 0.66666, 0, 0, 0.66666, 1, 0.33333, 1, 0.66666, 0.66666, 0, 0.33333, 1, 1, 0, 0.33333, 0.66666, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.33333, 0, 0, 1, 0, 0, 0, 0.66666, 0, 0.66666, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0.33333, 0, 1, 0, 0, 0, 0.66666, 1, 1, 0, 0, 0, 0, 0.66666]	0.3906029667525764
